還,カン,かえ.る,,"send back, return",返還(へんかん): return; restoration<br>還元(かんげん): resolution; reduction; return to origins<br>還暦(かんれき): 60th birthday,1.0,S,910.0,睘: round; stare<br>辶: walk; walking; road radical variant (no. 162),16.0,辵,162.0,7.0,しんにょう・しんにゅう,(none),形声 Phonetic,<b>send back</b>,"""After the&nbsp;<i>ring (shape)</i>&nbsp;(環) incident, once more the king requested everyone&nbsp;<i>round</i>&nbsp;(睘) him, so that his&nbsp;<i>eyes</i>&nbsp;(罒) could go&nbsp;<i>one</i>&nbsp;(一) by&nbsp;<i>one</i>&nbsp;(一), throughout each one of his vassals, and open up his&nbsp;<i>mouth</i>&nbsp;(口) to tell them """" if you don't come dressed in fancy&nbsp;<i>garments</i>&nbsp;(衣), I'll <b>send</b> you <b>back</b>&nbsp;through the&nbsp;<i>road</i>&nbsp;(辶)&nbsp;to your chambers to change.""""""","Continued from ring (#836)....... So I´m on the road going to send back the ring minus the jewel, the hit to the floor knocked it out.",gradeS JLPT.N1 kanjifreq751-1000
夫,フ、フウ、ブ,おっと、それ,"丈夫 (じょうぶ, strong, solid, durable), 大丈夫 (だいじょうぶ, It's ok (all right); No need to worry; Everything is under control)","husband, man","夫(おっと): husband<br>夫人(ふじん): (1) wife; Mrs; madam (2) wife of a nobleman (aristocrat, etc.) (3) consort of the emperor<br>夫婦(ふうふ): married couple; spouses; husband and wife; couple; pair<br>夫妻(ふさい): man and wife; married couple<br>工夫(くふう): (1) scheme; device; scheming; devising; figuring out; coming up with; solving ingeniously (2) dedication to spiritual improvement (esp. through Zen meditation)<br>大丈夫(だいじょうぶ): safe; all right; OK; okay<br>丈夫(じょうぶ): healthy; robust; strong; solid; durable<br>丈夫(じょうふ): hero; manly person; warrior",3.0,4,335.0,大: large; big,4.0,大,37.0,3.0,だい・おおきい,(none),象形 Pictographic,<b>husband</b>,"""This<strong>&nbsp;husband</strong>&nbsp;isn't just&nbsp;<em>big</em>&nbsp;(大), he's as big as <i>two&nbsp;</i>(二) <i>persons</i>&nbsp;(人)!<div><br></div><div><span style=""""color: rgb(16, 8, 0);"""">&nbsp;大丈夫</span><br></div>""","Homer Simpson, as a primitive.",grade4 JLPT.N3 Kanji_People_Role.Status kanjifreq251-500
扶,フ,たす.ける,,"aid, help, assist","扶養(ふよう): support (family, esp. dependents: children or spouse); maintenance",1.0,S,1879.0,手: hand<br>夫: husband; man,7.0,手,64.0,4.0,て・てへん,(none),形声 Phonetic,<b>aid (financial)</b>,A good <i>husband</i>&nbsp;(夫) puts his&nbsp;<i>hands</i>&nbsp;(扌) to work hard&nbsp;to provide&nbsp;<b>aid (financial)</b>&nbsp;for his family.,"In Homer Simpsons´ house, the first aid kit is usually used for when he smashes his fingers trying to build something (there are countless Simpsons episodes you can draw from for this).",gradeS JLPT.N1 kanjifreq1501-2000
渓,ケイ,たに、たにがわ,,"mountain stream, valley",,1.0,S,2063.0,水: water<br>奚: servant; what; why,11.0,水,85.0,4.0,みず・したみず・さんずい,溪,形声 Phonetic,<b>mountain stream</b>,"""In the Lion King 4, Mufasa [Sarabi's&nbsp;<i>husband</i>&nbsp;(夫)] uses his&nbsp;<i>nails/claws</i>&nbsp;(爫) to hold on and avoid falling into the&nbsp;<i>waters</i>&nbsp;(氵) of the&nbsp;<b>mountain stream</b>.""","A husband who went fishing at the mountain stream to feed his family, fell in the rapids (we´ll assume this is a large mountain stream). He is saved from the waters by a great eagle. He comes back home with nothing to feed the family, his clothes still dripping wet as he tells his wife of how he was saved by a great eagle, and of course she does not believe him. The story continues in chicken (#1947).",gradeS JLPT.N1 Kanji_Nature_Landscape kanjifreq2001-2500
規,キ,,,"standard, measure",規制(きせい): regulation; (traffic) policing; control; restriction<br>規模(きぼ): scale; scope; plan; structure<br>規定(きてい): regulation; provisions<br>規則(きそく): rules; regulations; conventions<br>正規(せいき): regular; normal; legal; formal; established; legitimate<br>規律(きりつ): (1) order; observance; discipline (2) rules; law; regulations<br>不規則(ふきそく): irregularity; unsteadiness; disorderly<br>規格(きかく): standard; norm<br>規約(きやく): agreement; rules; code; protocol; convention<br>定規(じょうぎ): (measuring) ruler,3.0,5,349.0,夫: husband; man<br>見: see; hopes; chances; idea; opinion; look at; visible,11.0,見,147.0,7.0,みる,(none),会意 Compound Ideographic,<b>standard</b>,A good&nbsp;<em>husband</em>&nbsp;(夫) says that no other woman that he&nbsp;<em>sees</em>&nbsp;(見) but you is up to his&nbsp;<strong>standards</strong>.,"Unfortunately, Homer Simpson is the standard model of a husband in American society. (Placement: You have to look in the RIGHT places to find one that doesn´t fit that mold.).",grade5 JLPT.N3 kanjifreq251-500
替,タイ,か.える、か.え-、か.わる,,"exchange, spare, substitute, per-","""交替(こうたい): alternation; change; relief; relay; shift; substitution (sports, etc.)<br>為替(かわせ): (1) money order; draft (2) exchange (e.g. foreign)<br>両替(りょうがえ): change; money exchange<br>着替える(きがえる): to change one's clothes<br>切り替え(きりかえ): exchange; conversion; replacement; switching (to); switchover<br>取り替える(とりかえる): to exchange; to replace<br>着替え(きがえ): changing clothes; change of clothes<br>立て替える(たてかえる): (1) to pay an advance; to put down money on something (2) to pay for another; to pay someone else's debt as a loan to him<br>切り替える(きりかえる): to change; to exchange; to convert; to renew; to throw a switch; to replace; to switch over<br>取り替え(とりかえ): swap; exchange""",2.0,S,979.0,夫: husband; man<br>夫: husband; man<br>日: day; sun; Japan; counter for days,12.0,曰,73.0,4.0,ひらび・いわく,(none),会意 Compound Ideographic,<b>exchange</b>,"""""""There is not another&nbsp;<i>husband</i>&nbsp;(夫) who I would <b>exchange</b>&nbsp;you for any number of&nbsp;<i>days</i>&nbsp;(日). Not even <i>two&nbsp;</i><i>husbands</i>&nbsp;(夫夫) could&nbsp;take the place of&nbsp;you in my life."""" - says the wife""",Marge´s dream: to exchange Homer for another husband for just one day.,gradeS JLPT.N2 kanjifreq751-1000
賛,サン,たす.ける、たた.える,,"approve, praise, title or inscription on picture, assist, agree with",賛成(さんせい): approval; agreement; support; favour; favor<br>賛美(さんび): praise; adoration; glorification,3.0,5,868.0,夫: husband; man<br>夫: husband; man<br>貝: shellfish,15.0,貝,154.0,7.0,かい・かいへん・こがい,贊,会意 Compound Ideographic,<b>approval</b>,"""My dad's&nbsp;<b>approval</b>&nbsp;of the <i>two</i> <i>husbands</i>&nbsp;(夫夫) I was choosing between, went towards the one with the most <i>shells</i>&nbsp;(貝).""","""Bush´s campaign- """"John Kerry approves using taxpayers´ money to support gay marriage. I don´t."""" """"I approve this message"""".""",grade5 JLPT.N3 kanjifreq751-1000
潜,セン,ひそ.む、もぐ.る、かく.れる、くぐ.る、ひそ.める,,"submerge, conceal, hide, lower (voice), hush",潜水(せんすい): diving<br>潜る(くぐる): (1) to drive; to pass through; to pass under (2) to evade; to hide (3) to survive<br>潜入(せんにゅう): infiltration; sneaking in<br>潜る(もぐる): to dive (into or under water); to get in; to go underground,1.0,S,1329.0,水: water<br>替: exchange; spare; substitute; per-,15.0,水,85.0,4.0,みず・したみず・さんずい,潛,形声 Phonetic,<b>submerge</b>,When a submarine or similar vessel<strong>&nbsp;</strong><b>submerges</b> an&nbsp;<i>exchange</i>&nbsp;(替) of air for&nbsp;<i>water</i>&nbsp;(氵) takes place in special compartments.,"The two husbands exchange for a day on the reality TV show (see exchange (#842)) finally goes underway. One of the two husband´s first job is to fix the water faucet in his new family´s apartment. Unfortunately, he isn´t very good at fixing things and after a few failed attempts the entire apartment is submerged in water.",gradeS JLPT.N1 kanjifreq1001-1500
失,シツ,うしな.う、う.せる,,"lose, error, fault, disadvantage, loss","""失業(しつぎょう): unemployment<br>損失(そんしつ): loss (e.g. assets or profits)<br>失敗(しっぱい): failure; mistake; blunder<br>失う(うしなう): to lose; to part with<br>過失(かしつ): (1) error; blunder; accident (2) fault; defect<br>失望(しつぼう): disappointment; despair<br>失格(しっかく): disqualification; elimination; incapacity (legal)<br>紛失(ふんしつ): losing something<br>失脚(しっきゃく): losing one's standing; being overthrown; falling<br>失礼(しつれい): (1) discourtesy; impoliteness (2) Excuse me; Goodbye (3) to leave (4) to be rude<br>失恋(しつれん): disappointed love; broken heart; unrequited love; being lovelorn<br>失調(しっちょう): lack of harmony<br>失礼しました(しつれいしました): excuse me; I'm sorry<br>失礼します(しつれいします): excuse me""",3.0,4,447.0,丿: katakana no radical (no. 4)<br>夫: husband; man,5.0,大,37.0,3.0,だい・おおきい,(none),象形 Pictographic,<b>lose</b>,"""""""I may <b>lose</b> chances sometimes to meet my future <i>husband</i> (夫) but I'm not worried. Someone will come that will make my face turn <i>vermilion</i> (朱)."""" - says the woman. this is NOT arrow (矢).""","Note: Heisig´s stroke order is wrong. It´s the same as vermilion, drop first. Homer loses/drops his wedding ring.",grade4 JLPT.N3 kanjifreq251-500
鉄,テツ,くろがね,"地下鉄 (ちかてつ, underground train, subway)",iron,鉄道(てつどう): railroad; railway; rail transport<br>鉄(てつ): iron<br>地下鉄(ちかてつ): underground train; subway<br>私鉄(してつ): private railway<br>製鉄(せいてつ): iron manufacture<br>鉄棒(てつぼう): iron rod; crowbar; horizontal bar (gymnastics)<br>鉄砲(てっぽう): (1) gun (2) wooden pole that sumo wrestlers strike in practice (practise) (3) fugu<br>鉄鋼(てっこう): iron and steel<br>鉄橋(てっきょう): railway bridge; iron bridge,2.0,3,672.0,金: gold<br>失: lose; error; fault; disadvantage; loss,13.0,金,167.0,8.0,かね・かねへん,鐵,形声 Phonetic,<b>iron</b>,<strong>Iron</strong>&nbsp;is a<em>&nbsp;metal</em>&nbsp;(釒) that gradually becomes&nbsp;<em>lost</em>&nbsp;(失) due to oxidation and rust.,"Compare with pig-iron (#270). In moving from pig-iron to iron, some of the metal´s maleability is LOST. (The only difference between the two kanji is that IRON has knee-less, unbending legs, while PIG-IRON (270) has very supple, bendable legs.).",grade3 JLPT.N2 Kanji_Nature_Substance kanjifreq501-750
迭,テツ,,,"transfer, alternation",,1.0,S,1907.0,失: lose; error; fault; disadvantage; loss<br>辶: walk; walking; road radical variant (no. 162),8.0,辵,162.0,7.0,しんにょう・しんにゅう,(none),形声 Phonetic,<b>alternate</b>,"When you get <i>lost</i> (失), Google Maps will take you to an<strong>&nbsp;alternate</strong>&nbsp;<i>road</i>&nbsp;(辶)&nbsp;to get back on track.","When you lose your way, you can always try to tell the wife that you merely took an alternate road. To save time you know. I´m not LOST, I´m just taking an alternate road. Ahem.",gradeS JLPT.N1 kanjifreq1501-2000
臣,シン、ジン,,,"retainer, subject",大臣(だいじん): cabinet minister<br>総理大臣(そうりだいじん): Prime Minister,2.0,4,1249.0,"臣: minister, official (radical no. 131)",7.0,臣,131.0,6.0,しん・おみ,(none),象形 Pictographic,<b>retainer</b>,Fire 臣mblem Fates has a lot of <b>retainer</b>s as characters.,Retainer = A slave (for the purposes of this kanji.) This is a pictograph of a slave collar with two handcuffs dangling from it.,grade4 JLPT.N2 kanjifreq1001-1500
姫,キ,ひめ、ひめ-,,princess,,1.0,S,1566.0,女: woman; female<br>臣: retainer; subject,10.0,女,38.0,3.0,おんな・おんなへん,(none),会意 Compound Ideographic,<b>princess</b>,"""<strong>Princess</strong><span style=""""color: rgb(16, 8, 0);"""">&nbsp;Leia becomes Jabba's <i>slave</i>&nbsp;</span>(臣)&nbsp;<span style=""""color: rgb(16, 8, 0);"""">(“princess Leia is a&nbsp;</span><i>woman</i>&nbsp;(女)&nbsp;<span style=""""color: rgb(16, 8, 0);""""><i>slave</i>&nbsp;</span>(臣)<span style=""""color: rgb(16, 8, 0);"""">”).</span>""",Cinderella: A woman who was a slave who became a princess.,gradeS JLPT.N1 Kanji_People_Role.Status kanjifreq1501-2000
蔵,ゾウ、ソウ,くら、おさ.める、かく.れる,"冷蔵庫 (れいぞうこ, refrigerator)","storehouse, hide, own, have, possess",冷蔵庫(れいぞうこ): refrigerator<br>蔵(くら): warehouse; cellar; magazine; granary; godown; depository; treasury; elevator<br>蔵相(ぞうしょう): Minister of Finance<br>貯蔵(ちょぞう): storage; preservation<br>内蔵(ないぞう): internal (e.g. disk); built-in; equipped (with)<br>埋蔵(まいぞう): buried property; treasure trove<br>冷蔵(れいぞう): cold storage; refrigeration<br>金蔵(かねぐら): (1) treasure house; treasury (2) financial supporter; patron; financier; backer,2.0,6,468.0,艸: grass; plants; grass radical (no. 140)<br>厂: wild goose; trailing cliff radical (no. 27)<br>戈: halberd; arms; festival car; float; tasselled spear radical (no. 62),15.0,艸,140.0,6.0,くさ・くさかんむり,藏,形声 Phonetic,<b>storehouse</b>,"""<div><span style=""""color: rgb(16, 8, 0);"""">The&nbsp;</span><strong>storehouse</strong><span style=""""color: rgb(16, 8, 0);""""> </span><i>overgrown</i>&nbsp;(茂) <span style=""""color: rgb(16, 8, 0);"""">with </span><em>slaves&nbsp;</em>(臣)<span style=""""color: rgb(16, 8, 0);"""">. The&nbsp;</span><em>slaves</em><span style=""""color: rgb(16, 8, 0);"""">&nbsp;</span>(臣)&nbsp;<span style=""""color: rgb(16, 8, 0);"""">are to be sold in the store, to differentiate from a warehouse, which doesn't have the word """"store"""" in it.</span></div>""",Slaves moved flowers from the storehouse in preparation for the parade.,grade6 JLPT.N2 Kanji_Structure.Town.Building kanjifreq251-500
臓,ゾウ,はらわた,,"entrails, viscera, bowels",心臓(しんぞう): heart,2.0,6,991.0,肉: meat<br>蔵: storehouse; hide; own; have; possess,19.0,肉,130.0,6.0,にく・にくづき,臟,形声 Phonetic,<b>entrails</b>,<div>Your&nbsp;<em>body</em>&nbsp;(月) is like&nbsp;a&nbsp;<i>storehouse</i>&nbsp;(蔵) for your<strong>&nbsp;entrails</strong>.</div>,"Again with the Pyramids, each Pharaoh had their entrails taken out and put into little jars that were shaped in the forms of their Gods and entombed along with the preserved body. So, the entrails are the parts of the body that are placed in the storehouse along with the Pharaoh! Damnit, why can´t they always be this easy? :(.",grade6 JLPT.N2 Kanji_Body_Organ.Torso kanjifreq751-1000
賢,ケン,かしこ.い,,"intelligent, wise, wisdom, cleverness",賢明(けんめい): wisdom; intelligence; prudence<br>賢い(かしこい): wise; clever; smart,2.0,S,1159.0,臣: retainer; subject<br>又: or again; furthermore; on the other hand<br>貝: shellfish,16.0,貝,154.0,7.0,かい・かいへん・こがい,(none),形声 Phonetic,<b>intelligent</b>,An<strong> intelligent</strong> and <i>wise</i> (臤) man is neither <i>slave</i> (臣) to his <i>crotch</i> (又) nor to <i>money</i> (貝). But an<strong> intelligent</strong> and <i>wise</i> (臤) <i>slave</i> (臣) will know how to use his/her <i>crotch</i> (又) to make <i>money</i> (貝).,"Every intelligent man is a slave to two things, his: 1) crotch, and 2) money.",gradeS JLPT.N2 kanjifreq1001-1500
堅,ケン,かた.い、-がた.い,,"strict, hard, solid, tough, tight, reliable",堅い(かたい): (1) hard; solid; tough (2) stiff; tight; wooden; unpolished (e.g. writing) (3) strong; firm (not viscous or easily moved) (4) safe; steady; honest; steadfast (5) obstinate; stubborn (6) bookish; formal; stuffy,1.0,S,1049.0,臣: retainer; subject<br>又: or again; furthermore; on the other hand<br>土: soil; earth; ground; Turkey,12.0,土,32.0,3.0,つち・つちへん・どへん,(none),形声 Phonetic,<b>firm</b>,"""<div><span style=""""color: rgb(16, 8, 0);"""">I have an odd and not-</span><i>wise</i>&nbsp;(臤)&nbsp;<span style=""""color: rgb(16, 8, 0);"""">fetish - my <i>crotch</i>&nbsp;</span>(又)&nbsp;<span style=""""color: rgb(16, 8, 0);"""">only gets&nbsp;</span><b>firm</b><span style=""""color: rgb(16, 8, 0);"""">&nbsp;when I see <i>slaves</i>&nbsp;</span>(臣)&nbsp;<span style=""""color: rgb(16, 8, 0);"""">on <i>dirt</i>&nbsp;</span>(土)<span style=""""color: rgb(16, 8, 0);"""">. However, the&nbsp;</span><span style=""""color: rgb(16, 8, 0);""""><i>slaves</i>&nbsp;</span>(臣)<span style=""""color: rgb(16, 8, 0);"""">'s <i>crotches</i>&nbsp;</span>(又)&nbsp;<span style=""""color: rgb(16, 8, 0);"""">must be <b>firm</b>, and so must the <i>ground</i>&nbsp;</span>(土)<span style=""""color: rgb(16, 8, 0);"""">. Otherwise I can't get <b>firm</b>.</span></div>""",I´m very strict about not just sleeping with anyone. People who are slaves to their crotches often end up with dirty genitalia and I don´t want to get their VD. (on yomi=ケン).,gradeS JLPT.N1 kanjifreq1001-1500
臨,リン,のぞ.む,,"look to, face, meet, confront, attend, call on",臨時(りんじ): temporary; special; extraordinary<br>臨む(のぞむ): (1) to look out on (2) to face (3) to deal with (4) to attend (e.g. function); to appear (e.g. in court),1.0,6,722.0,臣: retainer; subject<br>品: goods; refinement; dignity; article; counter for meal courses,18.0,臣,131.0,6.0,しん・おみ,(none),会意 Compound Ideographic,<b>look forward to</b>,"""<div><span style=""""color: rgb(16, 8, 0);"""">The&nbsp;</span><em>retainer</em><span style=""""color: rgb(16, 8, 0);"""">&nbsp;(臣) <b>looked forward to</b>&nbsp;</span><em>lying down</em><span style=""""color: rgb(16, 8, 0);"""">&nbsp;</span>(乛)&nbsp;<span style=""""color: rgb(16, 8, 0);"""">after he dealt with his master's&nbsp;</span><em>goods</em><span style=""""color: rgb(16, 8, 0);"""">&nbsp;(品).</span></div>""","""Imagine a slave(or in this case, a female porn star) looking to her new gangbang film where she reclines and gets all 3 holes filled at the same...........OK. Very vulgar, but I was inspired by raulir´s clever use of """"3 holes"""".........""",grade6 JLPT.N1 kanjifreq501-750
覧,ラン,み.る,,"perusal, see","展覧会(てんらんかい): exhibition<br>閲覧(えつらん): (1) inspection; reading (2) browsing (the WWW, internet); web browsing<br>ご覧になる(ごらんになる): (1) to see; to look; to watch (2) (after the -te form of a verb) try to<br>観覧(かんらん): viewing<br>回覧(かいらん): circulation<br>ご覧(ごらん): (1) (after the -te form of a verb) (please) try to (2) (please) look (3) seeing; looking; watching<br>御覧なさい(ごらんなさい): (1) (please) look (2) see (used to emphasize that an earlier prediction was correct) (3) (after the -te form of a verb) (please) try to do",1.0,6,1510.0,臣: retainer; subject<br>見: see; hopes; chances; idea; opinion; look at; visible,17.0,見,147.0,7.0,みる,覽,会意 Compound Ideographic,<b>perusal</b>,"""<div><span style=""""color: rgb(16, 8, 0);"""">The <i>slave</i>&nbsp;</span>(臣)&nbsp;<span style=""""color: rgb(16, 8, 0);""""><i>reclines</i>&nbsp;</span>(乛)&nbsp;<span style=""""color: rgb(16, 8, 0);"""">on the <i>floor</i>&nbsp;</span>(一)&nbsp;<span style=""""color: rgb(16, 8, 0);"""">at night to&nbsp;</span><em>see</em>&nbsp;(見)&nbsp;<span style=""""color: rgb(16, 8, 0);"""">the stars. Since that's the only thing the&nbsp;</span><span style=""""color: rgb(16, 8, 0);""""><i>slave</i>&nbsp;</span>(臣)<span style=""""color: rgb(16, 8, 0);"""">&nbsp;is allowed to “read”, he does so very thoroughly and diligently, hence</span><strong>&nbsp;perusal</strong><span style=""""color: rgb(16, 8, 0);"""">.</span></div>""","""[+scottamus] """"Please, come in and peruse this fine selection of slaves, all reclining here on the floor for your perusal. Have a look here"""": http://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Slave_ship_diagram.png/440px-Slave_ship_diagram.png.""",grade6 JLPT.N1 kanjifreq1501-2000
巨,キョ,,,"gigantic, big, large, great",巨大(きょだい): huge; gigantic; enormous,2.0,S,892.0,匚: box-on-side enclosure radical (no. 22)<br>二: two; two radical (no.2),5.0,工,48.0,3.0,こう・たくみ・たくみへん・え,(none),象形 Pictographic,<b>gigantic</b>,"<strong>Gigantic</strong>?!?!&nbsp;nay, 巨 normous!","The letter E, with a GIGANTIC middle stroke.",gradeS JLPT.N2 Kanji_Physical.Properties_Shape.Size kanjifreq751-1000
拒,キョ、ゴ,こば.む,,"repel, refuse, reject, decline",拒否(きょひ): denial; veto; rejection; refusal<br>拒絶(きょぜつ): refusal; rejection,1.0,S,863.0,手: hand<br>巨: gigantic; big; large; great,8.0,手,64.0,4.0,て・てへん,(none),形声 Phonetic,<strong>refuse</strong><br>,"""<div><span style=""""color: rgb(16, 8, 0);"""">What's the rudest way to&nbsp;</span><strong>refuse</strong><span style=""""color: rgb(16, 8, 0);"""">&nbsp;a proposal? Well lifting the&nbsp;</span><i>finger</i>&nbsp;(扌)<span style=""""color: rgb(16, 8, 0);"""">&nbsp;that is&nbsp;</span><i>gigantic</i>&nbsp;(巨)<span style=""""color: rgb(16, 8, 0);"""">, the middle&nbsp;</span><i>finger</i>&nbsp;(扌)<span style=""""color: rgb(16, 8, 0);"""">&nbsp;of course! Think of Neo refusing Agent Smith's proposal in the Matrix if it helps:&nbsp;</span><span style=""""color: rgb(16, 8, 0);"""">""""How about I give you the&nbsp;</span><em>finger</em><span style=""""color: rgb(16, 8, 0);"""">&nbsp;(扌)?""""</span><br></div>""",Having gigantic fingers is useful to repel insects. You can swat them away a lot easier!,gradeS JLPT.N1 kanjifreq751-1000
力,リョク、リキ、リイ,ちから,,"power, strong, strain, bear up, exert","""勢力(せいりょく): influence; power; might; strength; potency; force; energy<br>努力(どりょく): great effort; exertion; endeavour; endeavor; effort<br>協力(きょうりょく): cooperation; collaboration<br>権力(けんりょく): (political) power; authority; influence<br>実力(じつりょく): (1) (real) ability; true strength; merit; efficiency; competency (2) arms; force<br>能力(のうりょく): ability; faculty<br>武力(ぶりょく): armed might; military power; the sword; force<br>有力(ゆうりょく): (1) influential; prominent (2) strong; likely; plausible; potent<br>圧力(あつりょく): stress; pressure<br>全力(ぜんりょく): all one's power; whole energy<br>電力(でんりょく): electric power<br>魅力(みりょく): charm; fascination; glamour; glamor; attraction; appeal<br>強力(きょうりょく): powerful; strong<br>暴力(ぼうりょく): violence; mayhem<br>体力(たいりょく): physical strength<br>活力(かつりょく): vitality; energy; dynamism<br>学力(がくりょく): scholarly ability; scholarship; knowledge; literary ability<br>重力(じゅうりょく): gravity<br>効力(こうりょく): effect; efficacy; validity; potency<br>力強い(ちからづよい): (1) powerful; strong; forceful; vigorous (2) reassuring; encouraging<br>動力(どうりょく): power; motive power; dynamic force<br>労力(ろうりょく): labour; labor; effort; toil; trouble<br>戦力(せんりょく): war potential<br>威力(いりょく): power; might; authority; influence<br>弾力(だんりょく): elasticity; flexibility<br>引力(いんりょく): (1) attraction (e.g. magnetic, gravitation); affinity (2) attractiveness; magnetism<br>力(ちから): (1) force; strength; might; vigour (vigor); energy (2) capability; ability; proficiency; capacity; faculty (3) efficacy; effect (4) effort; endeavours (endeavors); exertions (5) power; authority; influence; good offices; agency (6) support; help; aid; assistance (7) stress; emphasis (8) means; resources<br>力(りょく): strength; power<br>浮力(ふりょく): buoyancy; floating power<br>速力(そくりょく): speed""",4.0,1,62.0,"力: power, force, katakana ka radical (no. 19)",2.0,力,19.0,2.0,ちから・りきづくり,(none),象形 Pictographic,<b>power</b>,"With a little imagination, one can see a muscle in this simple, two-stroke character meaning&nbsp;<b>power</b>.",I have a very powerful muscle カ in my driveway!,grade1 JLPT.N4 Kanji_Body_Health.Illness Kanji_Vehicle.Machine kanjifreq1-250
男,ダン、ナン,おとこ、お,"男 (おとこ, man, male), 男の子 (おとこのこ, boy)",male,男のコ(おとこのコ): boy; male child; baby boy<br>男(おとこ): man<br>男子(だんし): youth; young man<br>男性(だんせい): (1) man; male (2) masculine gender<br>長男(ちょうなん): eldest son (may be the only son); first-born son<br>男の人(おとこのひと): man,5.0,1,240.0,田: rice field; rice paddy<br>力: power; strength; strong; strain; bear up; exert,7.0,田,102.0,5.0,た・たへん,(none),会意 Compound Ideographic,<b>man</b>,A <b>man</b>&nbsp;has more&nbsp;<em>power</em>&nbsp;(力) to work the&nbsp;<em>rice field</em>&nbsp;(田).,"When it comes to choosing a MAN, I prefer brains over muscles.",grade1 JLPT.N5 Kanji_People_General kanjifreq1-250
労,ロウ,ろう.する、いたわ.る、いた.ずき、ねぎら、つか.れる、ねぎら.う,,"labor, thank for, reward for, toil, trouble",労働(ろうどう): (1) manual labor; manual labour; toil; work (2) Labour Party<br>苦労(くろう): troubles; hardships<br>疲労(ひろう): fatigue; weariness<br>過労(かろう): overwork; strain<br>勤労(きんろう): labor; labour; exertion; diligent service<br>労力(ろうりょく): labour; labor; effort; toil; trouble<br>ご苦労さま(ごくろうさま): thank you very much for your ...; I appreciate your efforts<br>労る(いたわる): (1) to pity; to sympathize with; to sympathise with; to console; to be kind to (2) to tend to (e.g. an injury); to care for; to nurse,3.0,4,398.0,"小: small, insignificant<br>冖: wa-shaped crown radical (no. 14)<br>力: power; strength; strong; strain; bear up; exert",7.0,力,19.0,2.0,ちから・りきづくり,勞,会意 Compound Ideographic,<b>labor</b>,What the&nbsp;<em>schoolhouse</em>&nbsp;(龸)&nbsp;teaches is that&nbsp;<em>power</em>&nbsp;(力) goes to those who&nbsp;<strong>labor</strong>&nbsp;the most.,"At the schoolhouse, the administration develops the children´s muscles by making them do manual labour.",grade4 JLPT.N3 kanjifreq251-500
募,ボ,つの.る,,"recruit, campaign, gather (contributions), enlist, grow violent","応募(おうぼ): subscription; application<br>募集(ぼしゅう): recruiting; taking applications<br>募る(つのる): (1) to invite contributions, etc.; to solicit help, participation, etc.; to recruit (e.g. soldiers) (2) to grow violent; to become stronger; to become worse<br>募金(ぼきん): fund-raising; collection of funds<br>公募(こうぼ): public appeal (e.g. for contributions); public offering (of securities); public advertisement (of a post)",2.0,S,809.0,莫: must not; do not; be not<br>力: power; strength; strong; strain; bear up; exert,12.0,力,19.0,2.0,ちから・りきづくり,(none),形声 Phonetic,<b>recruit</b>,The <i>graveyard</i> (莫) does have the <i>power</i> (力) to<strong>&nbsp;recruit</strong>&nbsp;us all.,WANTED: Hardworking GRAVEYARD diggers. Must have 6 months experience with POWERFUL muscles as will be working in South Africa burying deceased elephants.,gradeS JLPT.N2 kanjifreq751-1000
劣,レツ,おと.る,,"inferiority, be inferior to, be worse",劣る(おとる): to be inferior to; to be less good at; to fall behind,1.0,S,1620.0,少: few; little<br>力: power; strength; strong; strain; bear up; exert,6.0,力,19.0,2.0,ちから・りきづくり,(none),会意 Compound Ideographic,<b>inferiority</b>,<strong>Inferiority</strong>&nbsp;is felt by those with&nbsp;<em>few </em>(少)&nbsp;<em>muscles&nbsp;</em>(力).,"I had trouble remembering the relative position of the components, so now I use this story: Even muscular men have inferiority if they have few things above their muscles (i.e., brain cells).",gradeS JLPT.N1 kanjifreq1501-2000
功,コウ、ク,いさお,,"achievement, merits, success, honor, credit",成功(せいこう): success; hit<br>功績(こうせき): achievements; merit; meritorious service; meritorious deed,1.0,4,857.0,工: craft; construction; katakana e radical (no. 48)<br>力: power; strength; strong; strain; bear up; exert,5.0,力,19.0,2.0,ちから・りきづくり,(none),形声 Phonetic,<b>achievement</b>,"The great&nbsp;<strong>achievement</strong>s of humankind, were&nbsp;<em>crafts</em>&nbsp;(工) completed by&nbsp;<em>muscle power</em>&nbsp;(力): the pyramids, the Eiffel tower, etc.",All of Arnold Schwarzenegger´s achievements started with him crafting his muscles.,grade4 JLPT.N1 kanjifreq751-1000
